category,place_id,place_name,comment_id,comment_user_id,comment_content,comment_point,comment_date,row_id
CE7,1261068782,메가MGC커피 명지대점,9429641,2557864039,,1,2024.01.28.,1261068782_2
CE7,1261068782,메가MGC커피 명지대점,8286776,1852762872,여기 메가 직원친절하시고 조음 아따 아메리카노 좋았어요 메가커피앞에서 한 컷 찍엇슴댜,5,2023.08.10.,1261068782_3
CE7,1355915467,설빙 서울명지대점,11043456,312706846,"나름 괜찮음
여기 설빙 가다가 길 잃었음",4,2024.09.19.,1355915467_1
CE7,1355915467,설빙 서울명지대점,11010315,727868509,"오랜만에 방문했는데, 방문할 때마다 기분이 상해서 나오네요. 너무 무뚝뚝하신 것도 그렇고 위생도.. 매 번 잊고 재방문하다가 기분이 상하는 매장이에요.",2,2024.09.15.,1355915467_2
CE7,1355915467,설빙 서울명지대점,10920829,964423567,,1,2024.09.03.,1355915467_3
CE7,1925235367,선휴커피,9072294,2096883238,잘 마시고 갑니다,5,2023.12.03.,1925235367_1
CE7,1925235367,선휴커피,8993305,496422721,"가야는이유 : 커피 차 다과 응대 한 가지도 실망시키지 않은 카페
안가는이유 : 번화가의 동네가 아니라 찾아가야 방문하게 될듯

필터,모약과 : 커피와 차 메뉴를 모두 운영하지만 메뉴판에서도 느껴지듯 한 가지도 소홀하지 않은듯, 바 자리도 있어 커피에 대한 이야기도 나누면서 즐기기 좋았던, 차를 마시진 않았지만 약과가 끈적하게 달지 않았고 커피와도 페어링이 괜찮게 느껴진",4,2023.11.20.,1925235367_2
CE7,1925235367,선휴커피,8642480,1255521363,"콜롬비아산 프란시스코 카루라랑 모약과 시켜서 먹었는데 우왕 너무너무 맛있었어요!
커피에서 감귤이랑 네롤리 향이 폴폴 나서 마시는 동안 기분이 너무 좋았구요! 커피에서 견과류 풍미도 있는데 이게 약과랑 어마어마하게 잘 어울렸어요! 커피가 식어도 안정적으로 맛있었구요!
다음엔 티 베리에이션 음료도 흥미로워 보이는 게 많아서 뽀개러 가야겠어요! 
그리고 사장님 조용하게 친절하셔서 좋아요! ",5,2023.09.27.,1925235367_3
CE7,322507002,컴포즈커피 명지대사거리점,9174228,1546014719,,4,2023.12.20.,322507002_1
CE7,322507002,컴포즈커피 명지대사거리점,6611513,369093322,"깨끗하고 친절해서 좋아요.
착한가격!!!
오픈때부터 매주 한번씩 꾸준히 이용하고 있는데 주로 주문하는 메뉴는? 
TEAㅡ자몽허니블랙티  추천,
COFFEE ㅡ 바닐라라떼, 돌체라떼, 더블초코라떼, 캬라멜마끼아토 등 달콤한 맛.
* 스위트콘 카페라떼 와 스위트콘 라떼중 추천한다면 스위트콘카페라떼(ICE/ HOT 모두 좋아요).
*  과일음료는 샤인머스캣 쥬스 추천, 오렌지당근쥬스, 복숭아쥬스, 키위쥬스 등 맛있어요. 
* 겨울에도 먹을수있는 고구마라떼 곡물라떼 추천해요. 당도가 신경쓰이신분들은 주문시
&quot;덜 달게 해주세요~&quot; 라고 하심된답니다. ",5,2022.11.27.,322507002_2
CE7,710870188,커피사피엔스 DMC에코자이점,10916337,730385699,"친절하다
맛있다
주차는 어렵다",5,2024.09.02.,710870188_1
CE7,710870188,커피사피엔스 DMC에코자이점,8133689,2913247504,뉴욕초코칩쿠키 맛있어요! 사장님 너무 친절하시구 요즘 여름철이라 그런지 수박주스 자주 마시는데 큰 편차 없이 맛이 좋습니다&bull;&bull;! 💛,5,2023.07.23.,710870188_2
CE7,710870188,커피사피엔스 DMC에코자이점,7165765,525378042,"여기 쿠키가 정말 맛있네요&hellip; 그리고 정말 커요
저번에 마셨던 연유라떼도 맛있었습니다! ",5,2023.03.13.,710870188_3
CE7,1017270596,서대문커피공장 남가좌본점,10555566,544709301,"브루잉커피가 5천 원이다
칼리타 드리퍼와 호소구치 드리퍼 조합으로 단맛과 바디에 포커스를 두고 추출한다
로켓 re a에스프레소 머신과 코니s+k 에센셜(6? 10?)+ek43+제리코kh100 or j500(후지로얄 r220/인지 알았다) 그라인더 조합
bar와 창가자리 구성으로 cozy한데
매콤한 맛의 사장님의 매력을 느끼려면 bar가 맞다
화려한 독일 로얄 바이트 잔에 나온 커피는 안정적인 단맛을 바탕으로 산미가 어우러져 건포도 탑 노트는 고개가 끄덕여진다
자칫 탄내 스모키 쓴맛을 예상 했지만 온도가 식어도 흙이나 나무 껍질 향미가 없어 좋았다
온도가 식어 마지막 한 모금에서는 홍차를 느껴서 선입견이 무섭다 생각했다
oks 3kg와 p5 프로밧으로 추정되는 로스터로 만든 커피는 워시드의 클린 컵과 내추럴 같은 점성이 나쁘지 않다
",1,2024.07.15.,1017270596_1
CE7,1017270596,서대문커피공장 남가좌본점,10284601,439428633,커피가 맛있음 직접 로스팅,5,2024.06.06.,1017270596_2
CE7,1017270596,서대문커피공장 남가좌본점,5833333,1086211319,,5,2022.07.12.,1017270596_3
CE7,2045328490,프티누아,10375689,2621053392,사장님이 바리스타에 커피 관련 학위도 있음. 핸드드립 아주 잘 내려주시고 아인슈페너에 올리는 크림도 동물성크림에 맛도 훌륭함. 매주 방문하는 중.,5,2024.06.18.,2045328490_1
CE7,2045328490,프티누아,10171297,1168065622,커피가 정말 맛있는 곳입니다. 택배로 주문해서 먹고 있어요!!🥰,5,2024.05.21.,2045328490_2
CE7,2045328490,프티누아,8290190,1746629173,핸드드립전문점 ,5,2023.08.11.,2045328490_3
CE7,252211108,12헤르츠카페,10535024,483983139,라떼 종류가  많아요. 디저트도 맛있어요!!,5,2024.07.12.,252211108_1
CE7,252211108,12헤르츠카페,9282624,710870483,최악의 커피맛과 똥씹은듯한 표정의 여사장님. 절대 다시 올 일 없을듯. ,1,2024.01.06.,252211108_2
CE7,252211108,12헤르츠카페,8711730,1382979423,강쥐동반도 되고 무엇보다 커피가 넘 맛나요❤️ 사장님도 엄청 친절하세요!,5,2023.10.09.,252211108_3
CE7,2142132677,벌툰 몽유도원 명지대점,10922383,302094674,"꽤 커요 :)
시간떼우면서 지내기 좋습니다",4,2024.09.03.,2142132677_1
CE7,2142132677,벌툰 몽유도원 명지대점,10233998,910988674,"시설은 쾌적하니 음료나 메뉴 주문 없이 만화만 보실 분은 추천드립니다. 다만 평일엔 9시 50분 마감인 점 주의하세요.
두번째 방문인데 첫날엔 무난한 치킨마요덮밥, 두번째는 라볶이 주문. 치킨마요덮밥은 느끼하고 상당히 물리는 맛. 소스가 너무 묽어서 축축하고 달았음.
내가 잘못 주문했구나 싶어서 두번째는 라볶이를 먹어봤지만, 라볶이가 아니라 라면처럼 국물이 흥건해서 싱겁고 면에서는 먹지 않아도 밀가루냄새가 심하게 남. 숟가락으로 국물과 퍼먹어도 그냥 묘함.. 
아이스티는 전엔 괜찮았던거 같은데 이번엔 일반적으로 생각하는 맛이 아니라 달아서 입이 얼얼한데 아이스티의 약간 상큼함같은건 하나도 없어서 이것도 먹기 힘들었음.. 결국 다 남겼어요. 일부러 밥 먹으면서 만화 보려고 갔는데ㅠ
저는 특별히 입맛이 까다로운 편이 아니라고 생각합니다. 그냥 집 근처 피시방 가서도 아무거나 잘 먹는 단순한 타입인데, 제가 이렇게 모든 음식에 충격받아본 곳은 처음이라 리뷰 남깁니다. 알바생 조리 교육을 제대로 하시든지 레시피를 손보든지 이런 음식은 팔지 마세요..",2,2024.05.31.,2142132677_2
CE7,2142132677,벌툰 몽유도원 명지대점,9834017,1124479043,"음식 주문 마감시간이 따로 있으면 사전 안내를 해야하는 거 아닌가요?
영업종료 2시간 전인 9시에 마감을 하는 것도 조금 어이없는데 미리 얘기를 해주는 것도 아니고 
음식 한참 고르고 주문하러 가니까 그제서야 음식 마감했다고 한마디 함
벌툰 욕먹이는 지점",1,2024.03.31.,2142132677_3
CE7,1039030129,오월의이유,10847421,545813533,"반도 안먹고 나왔습니다. 
요즘 크림라떼 아무데나 가도 상향 평준화 되어 크림만 좋은거 쓰면 어지간하면 실패 없는 메뉴인데 연구좀 하셔야 겠어요. 아메리카노, 스콘은 그냥   이*아 같은 맛. 
너무 혹평 죄송한데 저처럼 검색하고 평점 믿고 갔다가 그냥 나오는 불상사 생기지 마시라고 씁니다. 가게 분위기는 음악 좋고 시원하고 뭐 그렇습니다. ",2,2024.08.24.,1039030129_1
CE7,1039030129,오월의이유,10409700,256626265,"깔끔하고 좋습니다
특히 브라우니 맛있었어요",5,2024.06.23.,1039030129_2
CE7,1039030129,오월의이유,10342426,1545992372,젤라또 종류가 다양하고 맛있어요!,5,2024.06.13.,1039030129_3
CE7,1386841418,까페여름,11035695,742237192,조용히 책읽기 좋은 카페입니다 차랑 커피 맛도 괜찮아요,4,2024.09.18.,1386841418_1
CE7,1386841418,까페여름,10994541,1081512237,"이 동네에 사는 사람들이 부럽다,,,,,,,, 근처로 이사 오고 싶다,,, 아,,,, 아,,,,",5,2024.09.13.,1386841418_2
CE7,1386841418,까페여름,10773189,496422721,"가야는이유 : 시골 책방에 들른듯 고즈넉한 분위기가 좋은 카페
안가는이유 : 북카페까지의 느낌은 아닌듯

필터,완두 : 직접 로스팅도해서인지 원두도 선택 가능했고 가격도 좋았던, 특히 블렌딩의 맛도 생각보다 훨씬 괜찮, 제로웨이스트 실천 업소라 대체우유 메뉴도 갖추었던, 북카페스럽긴 했으나 책을 들고가서 읽는게 좀 더 나아보였던",4,2024.08.14.,1386841418_3
CE7,1330880324,발루토 핀치,10631827,1156444279,"커피는 저렴하고 맛있는데
케이크는 .. 냉동인가봐요",3,2024.07.26.,1330880324_1
CE7,1330880324,발루토 핀치,10452879,1234161309,아메리카노 스콘 라떼 모든 것이 다 훌륭합니다.,5,2024.06.29.,1330880324_2
CE7,1330880324,발루토 핀치,10118919,2967333485,"진짜 자주가는 카페에요 카페라떼 너무너무 맛있고 바나나의 속사정도 제 최애 메뉴 입니다
사장님도 넘 친절하세요",5,2024.05.13.,1330880324_3
CE7,1828249094,투썸플레이스 명지대점,10989785,527215745,"매번 키오스크로 주문할 때는 좋았는데, 어쩌다 개인컵 사용이나 매장이용에 관해 문의할 게 있어서 몇 번 로비에서 직원들 마주하는데 손님에게 책임이 있는 듯한 말투나 편견을 가지고 있는 듯한 응대를 해서 좀 불쾌했습니다.",2,2024.09.12.,1828249094_1
CE7,1828249094,투썸플레이스 명지대점,9995172,1649979198,대학가 앞이라 3층은 거의 스터디카페처럼 되어 있습니다. 애초에 3층은 아예 스터디존 같이 꾸며놔서 1인 독서실 테이블 되어 있는 곳도 많아요. 매장이 넓어 팀플은 2층에서 하면 좋고 혼자 공부할거면 3층이 좋아요. 여성직원분들은 다 친절하세요. 매장이 살짝 덥고 화장실이 꿉꿉한 냄새 나지만 전체적으로 대학가 앞에 카공하기 좋은 카페네요.,4,2024.04.26.,1828249094_2
CE7,1828249094,투썸플레이스 명지대점,9950691,767277948,너무 좋은데 3층 스터디존에 독서실 처럼 만드려고 하시는 여자분 계시네요 관리 좀 해주세요. 눈치보여 못가겠습니다. 슬리퍼 신으면 안되고 전화통화는 2층가서 해야하고 ㅋㅋㅋ 뭐하는 사람이죠?,5,2024.04.19.,1828249094_3
CE7,1913587811,카페 그레이지,11053446,2378690344,"맛있고 친절하고 분위기 좋아요!
다음에 또 방문할게요!",5,2024.09.21.,1913587811_1
CE7,1913587811,카페 그레이지,10811582,1196934732,명지대 카페중에 최애예요 ㅎㅎ 넓고 친절하고 음악 크기도 적절해서 개인작업하기 딱 좋아요. 감사합니다 :) ,5,2024.08.18.,1913587811_2
CE7,1913587811,카페 그레이지,10383477,1976846689,"조용히 쉬기 좋습니다.
뜨거운거나 차가운걸 마실 때 식기가 마시기 용이하게 제공됩니다.",5,2024.06.19.,1913587811_3
CE7,1388092013,크레페허브,10901598,1962452274,"갈 때마다 친절하고 맛있어요
내부도 깨끗하고 화장실도 실내에있고 손 세면대도 바로 옆에 있어서 다 좋았음.. 평점이 왜 이런지는 모르겠지만 ㅜ 크레페 좋아하면 후회안하실거에요",5,2024.08.31.,1388092013_1
CE7,1388092013,크레페허브,10867777,2645534384,,5,2024.08.26.,1388092013_2
CE7,1388092013,크레페허브,8587759,764320318,예쁜 인테리어와는 다르게 너무 저렴한 맛 기분잡침 이 가격을 받는게 맞는지?,1,2024.08.20.,1388092013_3
CE7,914869066,퇼 커피,10519192,525804500,"퇼커피 어지간하면 오지 마세요 다른 카페 커피와 디저트를 먹지 못하게 될 수 있읍니다,, 저만 맛있는 거 먹고 싶으니 오시더라도 가끔 와주시길 바랍니다 🙇🏻&zwj;♂️",5,2024.07.10.,914869066_1
CE7,914869066,퇼 커피,10317986,1795605868,한 번만 가지 마시고 계속 가세요. 사장님이 정성껏 내려주신 커피. 다양한 원두 종류. 깔끔한 디저트. 차분해지는 공간에 똑띠 마중나오는 강아지 밀리까지. 다시 안 갈 수 없는 카페에요!,5,2024.06.10.,914869066_2
CE7,914869066,퇼 커피,9961564,939205127,모든것이 100점에 가까운.. (+사장님의 외모까지),5,2024.04.20.,914869066_3
CE7,390880380,꼼데푸생,8292452,1418104529,음료맛은 괜찮으나 갈때마다 동네 걸뱅이들인지 입구 테라스에 삼삼오오 모여서 공회전돌리고 담배뻑뻑 피고있다  안가게됨,2,2023.08.11.,390880380_1
CE7,390880380,꼼데푸생,5369118,1124479043,가게 자체는 메뉴 구성도 좋고 괜찮은데 달배들 아지트라 가기 싫어짐 (테라스에 오토바이 대놓고 담배 피우고),4,2022.04.19.,390880380_2
CE7,390880380,꼼데푸생,5289392,1640232690,저는 아아 시켰었는데 커피가 너무 맛이 없었네요 ㅜㅜ ,1,2022.04.03.,390880380_3
CE7,552725631,할리스 서울명지대점,10989843,527215745,키오스크로 주문하느라 적립이나 할인 놓친 거 알려주고 다시 처리해주시거나 영수증 받을 때 화장실 이용에 대해 안내해주시는 등 직원분들이 굉장히 친절하셨고 배경음악 선곡도 좋고 매장 분위기도 좋았어요,5,2024.09.13.,552725631_1
CE7,552725631,할리스 서울명지대점,8604294,770467594,깨끗하고 공부하기도 조아요! 최고&hearts;,5,2023.09.22.,552725631_2
CE7,552725631,할리스 서울명지대점,6287188,1206970405,매장이전하기전에 종종 갔었는데 그때보다 더 넓고 쾌적하고 조용해져서 좋아요~ 금요일 낮시간대 3시쯤 직원분도 친절해서 좋았습니다 ,5,2022.09.25.,552725631_3
CE7,2109153572,더대단한커피&대단한탕후루 명지대점,8867660,527125987,친절합니당! 맛은 그냥 그래요,4,2023.10.31.,2109153572_1
CE7,2109153572,더대단한커피&대단한탕후루 명지대점,8485655,2764766238,,5,2023.09.05.,2109153572_2
CE7,27603535,어뮤즈그라운드,9366805,1643071549,,5,2024.01.19.,27603535_1
CE7,27603535,어뮤즈그라운드,8117407,1206970405,친절하고 가격도 저렴하고 아늑하고 조용해서좋아요  ,5,2023.07.21.,27603535_2
CE7,27603535,어뮤즈그라운드,4524231,705013568,,5,2022.11.24.,27603535_3
CE7,17944945,달콤커피 명지대점,10725498,1903788280,명지대 최애카페ㅜㅠ 맛있고 공부하기 좋고 친절하세요 자주 갑니다 다만 빵종류는 비추합니당,5,2024.08.08.,17944945_1
CE7,17944945,달콤커피 명지대점,9662744,552755154,"맛있고 친절해용
원두 선택이 가능한데 제 입맛에는 마일드가 맛있어요!! ",5,2024.03.04.,17944945_2
CE7,17944945,달콤커피 명지대점,8149750,816628027,,5,2023.07.25.,17944945_3
CE7,1108957271,국민우유집,7773408,420817285,,5,2023.06.01.,1108957271_1
CE7,1108957271,국민우유집,6350830,1738966711,수박주스와 꿀고구마 체고,5,2022.10.06.,1108957271_2
CE7,1108957271,국민우유집,5886318,555025893,싸서 좋아요 ,4,2022.07.21.,1108957271_3
CE7,21311854,이디야커피 명지대점,9087148,427169005,"무난무난했던 이디야커피 명지대점.
2층 좌석은 많았으나 간격이 너무 붙어있어 앉기가 힘들었습니다;;
커피맛은 그냥 쏘쏘~
그래도 편히 쉬다가기 좋았습니다!",4,2023.12.05.,21311854_1
CE7,21311854,이디야커피 명지대점,7444533,1761864887,"2층에 환기안돼서 꼬린내나고
주스시켰는데 양이 반밖에 안돼요
거기다 제대로 안갈려서 과일조각 떠다님",1,2023.04.23.,21311854_2
